time,open,high,low,close,EMA,EMA,EMA,EMA
1664928000,20345.27,20371.15,19750,20161.62,20474.206206512656,19520.069637063563,19570.820415473754,19700.16930851429
1665014400,20162.15,20455.79,19855.19,19965.64,20463.061341994347,19611.79540319734,19702.22698981292,19854.162872342862
1665100800,19963.75,20065.26,19325,19533.05,20445.228794065977,19662.074631312003,19760.343214298937,19890.69191489524
1665187200,19531.68,19628.78,19250,19419.39,20412.602051420763,19643.44682683886,19709.52916667695,19771.021276596828
1665273600,19421.49,19563.28,19321,19443.47,20377.20519244145,19611.73870871902,19645.520462970962,19654.51085106455
1665360000,19442.7,19528.04,19028.08,19132.83,20343.830006997116,19587.590321759162,19600.449248977417,19583.907234043036
1665446400,19130.8,19265.69,18855.19,19058.11,20300.507506747217,19522.334561507854,19496.082749204656,19432.871489362024
1665532800,19058.42,19235.26,18971.51,19155.92,20256.1472386491,19456.06105272102,19398.82436049251,19308.05432624135
1665619200,19153.97,19509.23,18131,19378.65,20216.783765840206,19412.90518804659,19344.41228038306,19256.6928841609
1665705600,19375.55,19954.14,19076.83,19178,20186.739702774485,19407.568732611362,19351.33177363127,19296.311922773933
1665792000,19179.15,19229.12,18983,19070.24,20150.754356246824,19374.937485095452,19313.06915726877,19257.257948515955
1665878400,19070.62,19425.49,19065.23,19264.44,20112.178129238007,19331.463558653246,19259.1915667646,19195.045299010635
1665964800,19261.62,19679.46,19154.72,19550.4,20081.801053193794,19321.485907417067,19259.731218594687,19217.23686600709
1666051200,19550.39,19702.73,19091.77,19328.76,20062.822087008302,19354.18649207177,19324.32205890698,19328.28791067139
1666137600,19328.75,19361,19062.1,19124.18,20036.605226758005,19350.55270749009,19325.30604581654,19328.441940447596
1666224000,19123.77,19349.04,18905,19042.48,20004.003968659505,19318.155177848646,19280.520257857308,19260.217960298396
1666310400,19043.66,19254.52,18659,19166.45,19969.705969778806,19278.941581013125,19227.88464500013,19188.031973532263
1666396800,19164.92,19257.66,19110.46,19209.1,19940.963613715277,19262.652783725534,19213.892501666767,19180.32798235484
1666483200,19209.09,19698.1,19070.92,19572.44,19914.825270368303,19255.00095747903,19212.825279074154,19189.915321569893
1666569600,19572.2,19603.57,19159.35,19330.41,19902.588653569434,19300.3151064106,19292.686328168787,19317.343547713263
1666656000,19332.11,20420.88,19240.76,20086.28,19882.214415941955,19304.85723406623,19301.447144131278,19322.26569847551
1666742400,20086.27,21022.81,20055.85,20775.4,19889.5021153726,19416.487629199626,19475.852223213216,19576.93379898367
1666828800,20773.59,20878.17,20196.01,20296.97,19921.076682680723,19610.35939645682,19764.2383958325,19975.819199322446
1666915200,20295.77,20755.09,20000,20597.91,19934.458586870696,19708.27519696299,19882.356530091944,20082.469466214963
1667001600,20597.34,21080,20561.2,20823.53,19958.132923053887,19835.284454539706,20041.241745627067,20254.09297747664
1667088000,20822.38,20939.35,20523.92,20630.68,19988.998890087678,19976.298103891175,20214.82802437661,20443.52198498443
1667174400,20629.21,20837.68,20237,20489.94,20011.863572584545,20069.57123190672,20306.912907848473,20505.41798998962
1667260800,20489.55,20691,20326.55,20479.63,20028.923802135098,20129.56819877719,20347.49892832659,20500.12865999308
1667347200,20480.34,20805,20059.53,20151.4,20045.0458092017,20179.678456094734,20377.019166476235,20493.532439995386
1667433600,20151.29,20390.82,20032.02,20206.88,20048.840244587354,20175.622962366917,20326.857129481516,20379.45162666359
1667520000,20208.02,21298.76,20181.61,21144.2,20054.525235852092,20180.251110600213,20300.448878485622,20322.30775110906
1667606400,21149.03,21478.8,21082.54,21300.45,20093.614691714516,20318.64809480018,20489.022461044373,20597.881834072705
1667692800,21300.45,21365.89,20886.26,20909.17,20136.715952724713,20458.905509828728,20669.3396919234,20832.071222715138
1667779200,20908.15,21069.46,20394.34,20593.49,20164.267168698832,20523.08329413891,20722.408649273755,20857.430815143427
1667865600,20593.34,20675,17500,18550.25,20179.59119838816,20533.119966404778,20693.72672721292,20769.40054342895
1667952000,18546.07,18590.34,15512,15891.96,20121.251155588583,20249.25568548981,20216.46967672116,20028.290362285967
1668038400,15894.77,18140.62,15720,17553.89,19970.305400031848,19627.186301848407,19256.091970783124,18650.450241523977
1668124800,17555.44,17641.32,16336.05,17013.62,19884.060207173567,19331.22254444149,18878.169310609097,18285.446827682652
1668211200,17014.78,17067.7,16595.25,16783.33,19781.585914060226,19000.30218094985,18464.082797140407,17861.8912184551
1668297600,16783.32,16926.57,16214.95,16301.39,19674.504988558074,18683.590440814158,18090.579953331428,17502.367478970067
1668384000,16298.75,17169.68,15790.25,16590.73,19553.942310395287,18342.898949269278,17692.395519257778,17101.16165264671
1668470400,16588.41,17107.88,16502.85,16877.93,19448.030442166884,18092.25767080224,17447.06540386716,16930.244435097808
1668556800,16879.37,16994.31,16358.66,16645.24,19356.29256923235,17918.988003544775,17320.91086967446,16913.286290065204
1668643200,16646.58,16736.7,16396,16680.47,19259.517120331195,17737.215431609806,17171.059565302356,16824.3841933768
1668729600,16680.47,16984.08,16526.28,16680.59,19167.40829460508,17586.25179852269,17062.039661901832,16776.412795584536
1668816000,16678.85,16802,16534.83,16683.02,19078.5312126549,17456.622970162305,16976.886403701425,16743.891863723024
1668902400,16680.7,16733.19,16154.65,16252.53,18992.894383631512,17345.77683156769,16911.067202878887,16722.827909148684
1668988800,16252.43,16279.99,15460,15760.14,18895.020655644672,17189.58442705802,16764.703380016912,16566.028606099124
1669075200,15758.96,16294.5,15596.22,16199.71,18783.018489371647,16985.209508906875,16541.204851124265,16297.005737399415
1669161600,16201.15,16700,16142.99,16587,18690.808900465516,16873.201007634463,16465.637106429982,16265.053824932944
1669248000,16585.83,16797.28,16450.62,16587.61,18615.631082591746,16832.148006543826,16492.34663833443,16371.979216621963
1669334400,16587.6,16610.08,16333,16510.9,18543.20140107061,16797.212577037564,16513.51405203789,16443.85281108131
1669420800,16510.9,16693.18,16376.1,16450.93,18470.619208175234,16756.310780317912,16512.933151585028,16466.201874054208
1669507200,16450.32,16589.43,16395,16419.88,18398.46566502612,16712.597811701067,16499.019117899465,16460.90791603614
1669593600,16421.63,16478.32,15992.64,16206.3,18327.864391275187,16671.030981458058,16481.821536144027,16447.815277357426
1669680000,16206.23,16541.72,16092.53,16438,18252.09173444393,16604.630841249764,16420.578972556465,16367.286851571616
1669766400,16437.94,17259.37,16423.37,17167.33,18187.300601070932,16580.81786392837,16424.436978655027,16390.837901047744
1669852800,17165.44,17317.8,16855,16980.08,18150.80557960411,16664.3353119386,16589.104316731686,16649.038600698495
1669939200,16980.07,17108.25,16791.02,17094.71,18108.993594618252,16709.440267375943,16675.9855796802,16759.382400465664
1670025600,17094.25,17158.42,16863.58,16888.53,18072.752751953314,16764.413086322238,16768.933228640155,16871.004933643777
1670112000,16889.17,17199.99,16882.86,17108.9,18030.481939383553,16782.235502561918,16795.652511164564,16877.059955762517
1670198400,17108.9,17424.59,16865.22,16966.05,17997.568298691283,16828.90185933879,16865.263064239105,16954.339970508347
1670284800,16966.05,17111.35,16904.04,17089.05,17960.72835945231,16848.494450861817,16887.66016107486,16958.243313672232
1670371200,17089.18,17140.22,16679.52,16840,17929.601632329013,16882.8781007387,16932.442347502667,17001.88887578149
1670457600,16839.76,17300.59,16738,17226.01,17890.67871688869,16876.718372061743,16911.846270279853,16947.84591718766
1670544000,17226.03,17352.62,17060.69,17130.59,17866.941262714096,16926.62003319578,16981.66487688433,17040.573944791773
1670630400,17130.49,17227.64,17093.42,17128.1,17840.639431902877,16955.744314167812,17014.73712646559,17070.545963194516
1670716800,17128.1,17271.92,17073.19,17085.21,17815.191595049204,16980.366555000983,17039.9288761399,17089.730642129678
1670803200,17085.62,17244.63,16875.83,17211.66,17789.13546665459,16995.402761429414,17050.08245921992,17088.360428086453
1670889600,17212.9,17999.99,17089.17,17773.18,17768.55562855978,17026.473795510927,17086.264134948826,17129.8736187243
1670976000,17772.98,18385.36,17660.93,17804.97,17768.713641825503,17133.117539009367,17238.867660515753,17344.24241248287
1671062400,17805.36,17856.26,17275.02,17357.96,17770.022440331733,17229.152176293745,17364.75484706781,17497.94827498858
1671148800,17359.1,17525,16529.53,16632.64,17755.346638891315,17247.716151108925,17363.498214386073,17451.665516659054
1671235200,16634.29,16799.99,16585.64,16782.25,17715.308901788052,17160.08384380765,17201.4519445225,17179.207011106035
1671321600,16782.23,16875,16663.76,16741.16,17681.984655295622,17106.1047232637,17108.29151240639,17046.881340737356
1671408000,16742.33,16822.84,16273.4,16439.74,17648.425560463635,17054.1369056546,17026.96673187164,16945.36422715824
1671494400,16439.98,17060.86,16398.22,16897.65,17605.266790447076,16966.4002048468,16896.525235900164,16776.902818105493
1671580800,16896.17,16926.05,16725.78,16826.56,17579.941905073967,16956.367318440112,16896.446294589015,16816.65854540366
1671667200,16825.18,16868.82,16560.84,16815.51,17552.9861227499,16937.626272948666,16880.6093402359,16819.499030269108
1671753600,16815.28,16943.29,16719.57,16777.21,17526.63947550883,16920.148233956,16866.091709072367,16818.09268684607
1671840000,16777.88,16863.62,16775.88,16837.12,17499.89806566923,16899.824200533712,16846.489107056284,16804.68845789738
1671926400,16837.24,16853.88,16720.89,16829.02,17476.231706181043,16890.88360045747,16844.433749932665,16815.538971931586
1672012800,16829.19,16939.81,16787.97,16917.96,17453.123073817434,16882.070228963545,16841.046249947627,16820.08931462106
1672099200,16916.66,16967,16585.97,16698.73,17433.963678323955,16887.011624825896,16857.84930551482,16852.279543080705
1672185600,16698.31,16777.35,16460,16539.66,17407.69033266953,16860.054249850768,16822.39612651153,16800.956362053803
1672272000,16539.66,16654.81,16479.5,16627.54,17376.6892493599,16814.283642729228,16759.565876175635,16713.857574702535
1672358400,16627.36,16649.99,16326.16,16600.1,17349.92749045419,16787.58026519648,16730.18679258105,16685.02504980169
1672444800,16599.98,16634.42,16462.49,16530.35,17323.143651509396,16760.78022731127,16701.251949785263,16656.676699867792
1672531200,16531.83,16621,16490,16611.58,17294.882449669774,16728.073051981086,16663.60262761076,16615.061133245195
1672617600,16611.9,16789.99,16542.52,16666.95,17270.490219324427,16711.476901698075,16652.11315480837,16614.007422163464
1672704000,16666.86,16772.3,16600,16669.47,17248.9319972057,16705.10305859835,16655.39023151762,16631.624948108976
1672790400,16668.95,16988,16645.87,16844.42,17228.218354448352,16699.938335941442,16658.403513402594,16644.066632072652
1672876800,16844.4,16872.13,16750.07,16825.69,17214.510556075198,16720.575716521238,16699.736065979796,16710.844421381767
1672963200,16825.53,17027.11,16670.82,16948.06,17200.618393358225,16735.569185589633,16727.69027353984,16749.072947587843
1673049600,16948,16977.76,16903.58,16942.37,17191.596307881147,16765.916444791113,16776.647990530986,16815.38196505856
1673136000,16942.37,17167.52,16910.41,17125.18,17182.69536831396,16791.12409553524,16813.47510374632,16857.71131003904
1673222400,17125.17,17396.25,17102.97,17177.98,17180.640890874176,16838.844939030205,16882.740636247137,16946.864206692695
1673308800,17177.94,17494.37,17145.1,17443.5,17180.544430485814,16887.287090597318,16948.340494858883,17023.889471128463
1673395200,17443.5,17998,17315.08,17944.27,17189.935700825605,16966.746077654843,17058.3759404458,17163.759647418974
1673481600,17944.15,19115.85,17904.83,18847.75,17216.87192579612,17106.37520941844,17255.214620346735,17423.889764945983
1673568000,18847.77,20000,18714.8,19934.88,17275.118285589117,17355.145893787234,17609.115815825236,17898.51650996399
1673654400,19934.07,21321.98,19893.25,20957.02,17370.080846818077,17723.563623246202,18125.772301197405,18577.03433997599
1673740800,20956.2,21057.3,20560.16,20879.7,17498.156530860288,18185.368819925316,18754.75623426465,19370.089559983993
1673827200,20879.67,21465.62,20611.45,21187.5,17618.924869043847,18570.268988507414,19226.959293316948,19873.28303998933
1673913600,21191.46,21595,20844.73,21136.33,17746.51540943514,18944.72484729207,19663.51500591318,20312.675359992885
1674000000,21135.01,21650.21,20370.01,20674.29,17867.533073383882,19257.622726250345,19990.51389348803,20586.786906661924
1674086400,20674.03,21197,20656.52,21084.22,17967.765106477316,19459.966622500295,20142.406361601803,20615.867937774616
1674172800,21084.05,22754.73,20865.64,22669.81,18079.060995531698,19691.97853357168,20351.66050346807,20771.928625183078
1674259200,22671.09,23375.6,22432.45,22789.37,18243.062031405567,20117.565885918582,20867.089280475164,21404.98241678872
1674345600,22789.34,23082.82,22298.15,22714.87,18405.42910171251,20499.247902215928,21294.25610703624,21866.434944525812
1674432000,22714.81,23180.55,22500.01,22920.29,18559.335562365635,20815.75677332794,21609.934749917076,22149.226629683875
1674518400,22920.67,23165.56,22460.17,22636.17,18715.09750656686,21116.458662852518,21901.209249935502,22406.37441978925
1674604800,22636.19,23824.66,22326.24,23062.36,18855.136524189475,21333.563139587874,22064.53830550539,22482.97961319283
1674691200,23062.36,23287.38,22853.61,23010.47,19005.394505468423,21580.53411964675,22286.276459837525,22676.10640879522
1674777600,23011.37,23511.9,22540.76,23084.4,19148.46505884455,21784.9392454115,22447.40835765141,22787.860939196813
1674864000,23084.38,23196.99,22884,23028.95,19289.0334496001,21970.573638924143,22588.957611506652,22886.70062613121
1674950400,23029.56,23966,22974.75,23745.8,19422.623683542955,22121.85740479212,22686.869253394063,22934.320417420808
1675036800,23744.34,23802.99,22500,22836.03,19576.970694844993,22353.640632678962,22921.862752639827,23204.326944947206
1675123200,22836.03,23313.23,22719.68,23128.86,19693.3656700291,22422.55339943911,22902.788807608755,23081.56129663147
1675209600,23127.15,23813.57,22760,23735.97,19816.00082467092,22523.210056662097,22952.646850362366,23096.757531087645
1675296000,23735.97,24262.18,23367.87,23493.84,19955.999723789813,22696.461477138942,23126.71866139295,23309.82835405843
1675382400,23497.29,23720,23208.01,23433.54,20082.474376511607,22810.86555183338,23209.067847750073,23372.315569372287
1675468800,23433.47,23589.67,23257.71,23328.87,20202.152791636192,22899.80904442861,23258.934992694503,23392.700379581525
1675555200,23329.47,23433.2,22758.01,22936.34,20313.8426919349,22961.189180938807,23274.609438762393,23371.623586387683
1675641600,22936.34,23163.05,22637.51,22764.07,20407.503310080083,22957.63929794755,23199.43845237075,23226.52905759179
1675728000,22763.42,23348.73,22748.11,23244.67,20491.64319186294,22929.89368395504,23102.545462955026,23072.15937172786
1675814400,23244.64,23451.01,22669.09,22964.38,20589.96450643926,22974.857443390036,23134.122026742796,23129.65291448524
1675900800,22963.91,23011.18,21700,21800.63,20674.74827406643,22973.293522905744,23096.297131911062,23074.405276323494
1675987200,21800.62,21942.41,21467.43,21628.97,20714.95797856406,22805.76873391921,22808.36888037527,22649.81018421566
1676073600,21628.97,21904,21605.35,21863.73,20747.601265043915,22637.654629073608,22546.28024029188,22309.53012281044
1676160000,21863.73,22091.88,21631,21789.8,20787.46300557806,22527.09396777738,22394.602409115905,22160.930081873626
1676246400,21789.79,21903.03,21366.45,21789.14,20823.260398235987,22421.76482952347,22260.199651534593,22037.216721249086
1676332800,21789,22331.76,21545.67,22206.27,20857.751098298988,22331.36985387726,22155.48861786024,21954.477814166057
1676419200,22206.26,24386.5,22054.17,24329.04,20905.912130502595,22313.49701760908,22166.77114722463,22038.405209444038
1676505600,24326.95,25256.83,23510.73,23516.15,21028.092054413217,22601.13315795064,22646.810892285823,22801.253472962693
1676592000,23516.95,25025,23344.12,24577.6,21116.979838184172,22731.964135386264,22840.17513844453,23039.818981975128
1676678400,24577.6,24879.33,24407.67,24636.23,21240.57341539188,22995.626401759655,23226.269552123522,23552.412654650085
1676764800,24635.85,25200,24192.7,24281.31,21361.833293413598,23229.944058651134,23539.509651651628,23913.558436433388
1676851200,24278.81,25128.11,23841.08,24844.97,21466.01103293454,23379.7820502724,23703.798617951266,24035.30895762226
1676937600,24844.21,25288.88,24153.96,24454.43,21586.660996044022,23588.986043090626,23957.22336951765,24304.94263841484
1677024000,24454.08,24480,23581.64,24184.44,21689.06881761388,23712.57089407768,24067.635954069283,24354.65509227656
1677110400,24184.9,24600.95,23612.59,23943.32,21778.20564555624,23780.04648063801,24093.694630942777,24298.07006151771
1677196800,23943.32,24132.67,22520,23186.88,21855.531158214948,23803.371269118295,24060.278046288826,24179.820041011804
1677283200,23186.88,23220.56,22716.47,23159.71,21903.079331135843,23715.301087815682,23866.189591557977,23848.840027341204
1677369600,23159.71,23689.77,23052.78,23556.83,21947.958997880993,23635.93093241344,23709.194126767314,23619.130018227468
1677456000,23556.83,23895.51,23109.06,23489.52,22005.4186765281,23624.63079921152,23675.335431930132,23598.36334548498
1677542400,23490.01,23597.98,23027.24,23145.32,22058.439795223527,23605.39925646702,23634.152002612325,23562.245563656652
1677628800,23144.37,23999.99,23025.17,23631.52,22097.223016822685,23539.53793411459,23525.311557587363,23422.953709104433
1677715200,23632.12,23798.62,23196.09,23468.24,22152.040766221875,23552.763943526792,23549.046767012394,23492.675806069623
1677801600,23468.79,23477.28,21988.02,22358.18,22199.067524571095,23540.767665880107,23531.21192989853,23484.713870713083
1677888000,22358.18,22409.82,22150.71,22350.95,22204.75011297927,23371.826570754376,23270.538167698858,23109.20258047539
1677974400,22349.74,22654.64,22195.13,22432.69,22209.928323230008,23225.814203503753,23065.91635265467,22856.048386983595
1678060800,22431.99,22599.99,22264.73,22410.31,22217.859097400364,23112.41074586036,22925.04382984252,22714.695591322397
1678147200,22410.13,22557.03,21932.74,22198.48,22224.72591535035,23012.084925023166,22810.618534321962,22613.173727548266
1678233600,22198.09,22281.55,21580.84,21698.37,22223.774632659268,22895.799935734143,22674.501082250415,22474.812485032176
1678320000,21699.41,21825.53,20050,20367.01,22205.04732435001,22724.887087772124,22457.814175083655,22216.34499002145
1678406400,20366.97,20369.78,19568.52,20230.08,22139.401705623222,22388.041789518964,21993.182136176176,21599.8866600143
1678492800,20230.07,20964.5,19900.5,20620.54,22071.21128756525,22079.760105301968,21601.379439248136,21143.2811066762
1678579200,20619.34,22276.69,20446.24,22219.08,22019.358741580778,21871.128661687402,21383.14845274855,20968.634071117467
1678665600,22216.02,24710,21882.63,24220,22026.382357952894,21920.398852874918,21568.23101880443,21384.42938074498
1678752000,24220,26553.9,24052,24762.65,22104.72584516886,22248.913302464214,22157.513014625667,22329.61958716332
1678838400,24761.61,25300,23931.01,24377.16,22199.61456498426,22607.869973540754,22736.20123359774,23140.283058108882
1678924800,24377.16,25235.28,24207.54,25051.85,22277.384044806247,22860.62569160636,23100.85873724269,23552.575372072588
1679011200,25052.11,27834.54,24946.86,27453.62,22376.481400348883,23173.69487851974,23534.470128966535,24052.42024804839
1679097600,27453.75,27780,26652.45,26980.35,22557.812421764993,23785.13132444549,24405.421211418416,25186.19683203226
1679184000,26980.35,28478,26904,28054.46,22715.760192416245,24241.591135238992,24977.62760888099,25784.247888021506
1679270400,28058.15,28578.63,27218.36,27823.32,22906.55982840138,24786.81383020485,25662.18814024077,26542.215258681004
1679356800,27822.85,28605.32,27414.77,28207.33,23082.141620244187,25220.533283032728,26142.335220187266,26969.093505787336
1679443200,28201.22,28937.73,26678.16,27325.15,23264.96584809261,25646.34567117091,26599.865171256763,27379.80233719156
1679529600,27324.05,28839.68,27189.19,28352.94,23409.93313923216,25886.017718146497,26760.795133199703,27361.21822479437
1679616000,28352.95,28433.34,27027.88,27489.24,23586.46945568815,26238.43661555414,27114.60732582199,27691.79548319625
1679702400,27489.24,27818.67,27184.78,27488.18,23725.854117985004,26417.12281333212,27197.859031194883,27624.2769887975
1679788800,27489.56,28230.32,27445.04,27992.9,23860.272185199825,26570.328125713248,27262.68146870713,27579.371325865002
1679875200,27995.27,28053.26,26525,27142.87,24007.950678585545,26773.891250611356,27425.478920105546,27718.004217243335
1679961600,27142.85,27519.99,26640,27274.15,24119.91136863606,26826.599643381163,27362.672493415426,27526.28614482889
1680048000,27274.18,28654.06,27255.42,28359.54,24232.563819756204,26890.53969432671,27343.007494878664,27442.25076321926
1680134400,28359.54,29190.04,27693.7,28035.48,24379.955826193484,27100.396880851466,27568.90360712785,27748.013842146174
1680220800,28034.88,28650.2,27512.97,28474.4,24510.48883240086,27233.894469301256,27672.453916654995,27843.635894764117
1680307200,28475.41,28826.45,28223.76,28471.46,24652.093159815115,27411.25383082965,27850.888601842773,28054.22726317608
1680393600,28471.03,28544.21,27862.69,28188.34,24788.48376125029,27562.650426425414,27988.697801433267,28193.16150878405
1680480000,28188.34,28525,27227.61,27811.77,24909.907198348494,27652.034651221784,28033.062734448096,28191.554339189366
1680566400,27809.55,28450,27670.24,28179.64,25013.465869836047,27674.536843904385,27983.393237904074,28064.219559459576
1680652800,28178.66,28799.99,27817.32,28175.37,25126.508517341903,27746.55443763233,28026.785851703167,28102.36637297305
1680739200,28175.27,28199.11,27716.77,28053.46,25235.392856008264,27807.79951797057,28059.782329102465,28126.667581982034
1680825600,28052.74,28120.71,27790.21,27931.94,25336.012396865113,27842.791015403345,28058.217367079695,28102.02505465469
1680912000,27930.12,28175.89,27881.01,27958.81,25428.659096977073,27855.266584631438,28029.75128550643,28044.723369769792
1680998400,27958.19,28547.67,27814,28340.99,25518.99948637075,27869.969929684088,28013.848777616113,28015.878913179862
1681084800,28342.28,29794.47,28162.49,29660.41,25619.83093328608,27937.442796872074,28086.833493701422,28124.67927545324
1681171200,29657.7,30584.58,29612.3,30227.19,25764.040542811577,28183.19382589035,28435.91493954555,28635.686183635495
1681257600,30227.18,30517,29675,29912.2,25923.438380568306,28475.191850763156,28833.97384186876,29166.184122423663
1681344000,29912.2,30627.05,29878.08,30406.78,26065.894152690867,28680.478729225564,29073.579654786812,29414.856081615777
1681430400,30410.03,31050,30000,30492.92,26221.041861523336,28927.55748219334,29370.568620389742,29746.580721077185
1681516800,30492.91,30622.38,30231.76,30324.11,26373.608580754644,29151.179270451434,29619.97781585869,29995.35714738479
1681603200,30325.07,30572.1,30148.28,30326.09,26514.73220287055,29318.877946101227,29776.66496789009,30105.26143158986
1681689600,30321.41,30340.21,29251.71,29449.91,26650.68498133946,29462.09681094391,29897.71941947007,30177.31095439324
1681776000,29449.91,30500,29103.89,30393.4,26750.657303434476,29460.355837951924,29798.20621514339,29934.843969595495
1681862400,30394.5,30430.72,28595.28,28809.72,26880.79454259753,29593.80500395879,29930.715945111526,30088.062646396997
1681948800,28809.71,29102.69,27991.32,28248.18,26949.684380361905,29481.791431964677,29681.60351286452,29661.945097597996
1682035200,28248.18,28371.88,27133,27253.85,26996.05922392041,29305.561227398295,29363.064954450183,29190.69006506533
1682121600,27252.96,27887.78,27133,27821.41,27005.234251637536,29012.33248062711,28894.152742350143,28544.780043376886
1682208000,27820.99,27820.99,27333.2,27592.98,27034.368385507623,28842.140697680377,28655.672132939002,28303.516695584593
1682294400,27592.7,28000,26965.14,27515.05,27054.308800310922,28663.649169440323,28419.456103397002,28066.577797056394
1682380800,27513.85,28400,27194.51,28304.42,27070.720986014105,28499.392145234564,28218.210302642114,27882.335198037596
1682467200,28304.42,30050.66,27230.77,28426.08,27114.78166508503,28471.538981629627,28237.368013166088,28023.030132025062
1682553600,28428.86,29900,28387.07,29483.72,27161.713034189135,28465.441984253965,28279.92178801807,28158.306754683374
1682640000,29486.97,29606.45,28900,29338.63,27244.757925825237,28611.37455793197,28548.154724014053,28601.19450312225
1682726400,29339.47,29470,29057.3,29249.35,27319.56907133148,28715.388192513117,28724.00256312204,28847.286335414832
1682812800,29249.24,29969.99,29095.92,29247.14,27388.485890212498,28791.652736439813,28840.721993539366,28981.270890276555
1682899200,29240.49,29348.6,27664.31,28077.27,27454.62889413348,28855.77234551984,28929.559328308394,29067.67726018437
1682985600,28077.44,28899.99,27871.44,28684.4,27476.872147914426,28744.582010445578,28740.199477573195,28737.598173456245
1683072000,28683.41,29276.12,28122,29038.75,27519.96278548891,28735.843151810495,28727.57959366804,28719.53544897083
1683158400,29039.36,29383.5,28674.58,28857.23,27574.22697172145,28779.202701551854,28796.864128408477,28826.14363264722
1683244800,28857.88,29706.57,28810,29536.76,27620.071722731398,28790.442315615874,28810.423210984372,28836.722421764814
1683331200,29538.87,29850,28394,28902.66,27688.60023263385,28897.360556242176,28972.300275210066,29070.771614509875
1683417600,28901.3,29189.71,28429.12,28474.53,27731.91093861121,28897.923333921866,28956.522436274496,29014.281076339917
1683504000,28472.68,28676.38,27279.66,27695.06,27758.36697651795,28837.174286218742,28849.001894880163,28833.74738422661
1683590400,27693.24,27833.64,27367.01,27647.29,27756.04101307088,28673.75510247321,28592.165918240127,28453.578256151075
1683676800,27647.29,28334.75,26800,27624.01,27752.15704831835,28527.11723069132,28382.193491964543,28184.815504100716
1683763200,27621.5,27649.85,26702,26986.56,27747.490725164123,28397.743340592562,28213.1504937502,27997.04366940048
1683849600,26986.79,27099.21,25810,26808.84,27720.322842122547,28196.178577650768,27940.62593958349,27660.292446266987
1683936000,26808.8,27060.24,26700,26789.48,27687.768454903886,27997.981637986373,27689.10906412049,27376.461630844657
1684022400,26786.99,27221.51,26581.52,26929.98,27655.597795800175,27824.98283255975,27488.638160982602,27179.971087229773
1684108800,26929.98,27678.73,26740.95,27171.13,27629.682874521597,27697.125285051214,27364.49190298647,27096.64072481985
1684195200,27165.26,27302.99,26860.12,27037.68,27613.096343288682,27621.144530043897,27320.218146767253,27119.513816546565
1684281600,27037.72,27516.58,26543.87,27407.77,27592.54718817123,27537.798168609053,27257.440780818975,27092.249211031045
1684368000,27407.76,27487.71,26361.52,26820.49,27585.94764573654,27519.221287379187,27290.845051748092,27197.419474020695
1684454400,26819.64,27190.35,26632.73,26890.27,27558.579515531666,27419.281103467874,27186.132818026294,27071.492982680462
1684540800,26890.27,27178.99,26836.21,27113.61,27534.711318548394,27343.708088686748,27120.38552513156,27011.085321786974
1684627200,27113.97,27288.02,26667.63,26752.65,27519.684842885952,27310.888361731497,27118.959852880103,27045.38021452465
1684713600,26751,27105.63,26536.99,26854.73,27492.231812782884,27230.90431005557,27037.190996684523,26947.253476349764
1684800000,26854.09,27500,26803.46,27223.22,27469.441033754923,27177.073694333343,26996.501886310183,26916.198984233175
1684886400,27222.86,27225,26070.04,26321.4,27460.634568263675,27183.614595142866,27046.803689352364,27018.419322822116
1684972800,26321.42,26625.93,25864.35,26479.06,27419.94833368283,27060.443938693887,26885.607313940727,26786.086215214742
1685059200,26479.15,26950,26334.33,26714.86,27386.34839319416,26977.401947451905,26795.283466398345,26683.774143476494
1685145600,26711.56,26943.6,26559.96,26867.99,27362.24880772294,26939.424526387345,26776.678251643156,26693.036095650998
1685232000,26870.13,28277.56,26780.11,28070.04,27344.673136018548,26929.52530833201,26797.445306833564,26752.067397100665
1685318400,28070.04,28473.93,27534.81,27744.82,27370.579095446457,27092.455978570295,27080.24412753722,27191.39159806711
1685404800,27744.81,28057.23,27555,27700.15,27383.944484894797,27185.64941020311,27227.925432528948,27375.86439871141
1685491200,27700.68,27844.89,26842.94,27223.08,27395.256467577125,27259.225208745524,27332.982003078072,27484.136265807607
1685577600,27221.54,27360.31,26615,26828.42,27389.0523080208,27253.841607496164,27308.21711350517,27396.60417720507
1685664000,26827.73,27307.44,26508,27250.69,27369.005082734344,27192.968520710998,27201.44219939291,27206.979451470048
1685750400,27252.67,27341.13,26923.35,27077.6,27364.850258350976,27201.49730346657,27212.826155083374,27222.209634313363
1685836800,27078.27,27466.83,26958.98,27122.04,27354.615249124156,27183.893402971345,27182.92478728707,27174.229756208908
1685923200,27122.03,27137.75,25391.43,25741.5,27346.30863308401,27175.05577397544,27169.392612334388,27156.829837472604
1686009600,25741.5,27368.67,25351.92,27243.63,27288.994039045294,26970.262091978948,26852.083142926745,26685.053224981737
1686096000,27243.45,27402.79,26121.06,26346.41,27287.367466222247,27009.288935981956,26939.05355560969,26871.18548332116
1686182400,26347.09,26820.3,26212.63,26508.32,27253.78612814288,26914.689087984534,26807.50609880754,26696.486988880773
1686268800,26505.71,26780.4,26283.5,26482.81,27227.06912356635,26856.263503986742,26740.44029907253,26632.89465925385
